time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
3.000000000000002,-8.150756751534681,6.947677569432973,9.669217071952998,1.9005524121106792,4.761026439822761,0.0,-3.278114417891001,5.992230471624782,2.6820300974749762,28.823504506013084,-28.717363698459458,0.0
3.0600000000000023,-8.308514113102854,7.3047618170692035,9.822674875232137,3.630089006653222,3.052227341089486,0.0,-2.147932430360124,5.872488810565821,2.7242980815356206,28.828605384294146,-28.492867538021066,0.0
3.1200000000000023,-8.45190479410167,7.67917043845675,9.993586755885087,5.359867667782549,1.3418468484349528,0.0,-2.898129526221929,6.571583539016529,2.692943103856266,28.83116471417182,-28.55913557269073,0.0
3.1800000000000024,-8.66051576889521,8.06567577710139,10.153845618340439,0.8066019962817927,5.911185615453066,0.0,-3.8046800438957655,6.433162769704211,2.9149151070299397,28.833215012894126,-28.68073425369609,0.0
3.2400000000000024,-8.86500566231184,8.476891120251095,10.32808671437005,2.536529877563334,4.18953164308083,0.0,-2.7960334746802733,7.091120423056188,2.687631611364822,28.83043821943064,-28.745733348587038,0.0
3.3000000000000025,-9.005567207703647,8.899264974756598,10.499038928846604,4.26629420106784,2.4709059556369084,0.0,-2.195415141579074,7.226718297588901,3.1228436399547945,28.827812907153373,-28.615389712192645,0.0
3.3600000000000025,-9.168437312516131,9.352225784469596,10.67579351643796,5.996007831714962,0.7531724597101022,0.0,-3.3718592898416215,7.601321153913131,2.705742695608729,28.829664135402474,-28.68088358638607,0.0
3.4200000000000026,-9.388253620765244,9.808530749818885,10.852709408793876,1.4426072267812815,5.314708495103265,0.0,-3.6303483149406564,7.909392130669694,3.159978794833983,28.82986689619749,-28.757237391710948,0.0
3.4800000000000026,-9.568554004367945,10.298232647995928,11.0290801333783,3.1722876603959627,3.5906202767234507,0.0,-2.3612654949801453,8.145043577849481,2.844888694398486,28.825018825059754,-28.71433059994634,0.0
3.5400000000000027,-9.703693298012084,10.799772419092868,11.21555237968239,4.9016189870406635,1.868740192612087,0.0,-2.4643250060898856,8.746814290455031,3.1634731186233296,28.817507170401377,-28.681470196320035,0.0
3.6000000000000028,-9.890797152569043,11.327771133030076,11.390983974315619,0.34750343034081865,0.1470631411347565,0.0,-3.6920505964553194,8.672275667592954,2.938157293581196,28.81831070121547,-28.738293562730483,0.0
3.660000000000003,-10.10704340902947,11.867395102648599,11.578697755800588,2.0765471542264216,4.705193504605258,0.0,-3.2139753810007052,9.425831921660976,3.051291915517959,28.81597280665991,-28.788691972359004,0.0
3.720000000000003,-10.261874497405795,12.432425287234242,11.756671082793941,3.805652832228585,2.981597337190431,0.0,-2.1334689854645594,9.441309657172052,3.163485877059551,28.82188732079682,-28.696158241893286,0.0
3.780000000000003,-10.405565295676348,13.022395484164042,11.947173469163198,5.535137166769358,1.2595788471313751,0.0,-2.9079841653752743,10.14200964032056,2.942556649872613,28.82870254901236,-28.707435116457376,0.0
3.840000000000003,-10.613049778732368,13.62295014294827,12.124508898080084,0.9817414820518184,5.819529730058951,0.0,-3.732096826822164,10.055234492932833,3.1951228143358312,28.831468604726883,-28.76454059843029,0.0
3.900000000000003,-10.812054679927847,14.251719868179276,12.31034014282258,2.711788032264119,4.093292397664531,0.0,-2.696597339745389,10.695578826982924,2.864918312897561,28.837800153606704,-28.78190009713512,0.0
